source,source_job_id,company,title,location,latitude,longitude,employment_type,workplace_type,detected_intents,course_scores,url
vagas_com,2833519,Synchro,Desenvolvedor ABAP,,,,,,,"{""electrical_engineering"": 0, ""computer_science"": 70, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833519/desenvolvedor-abap
vagas_com,2819723,Marjan Farma,Aprendiz,São Paulo / SP,-23.5475,-46.63611,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2819723/aprendiz
vagas_com,2831634,bp bioenergy,Líder Processos Agrícolas - Tratos Culturais - Herbicida,Edéia / GO,,,,,,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2831634/lider-processos-agricolas-tratos-culturais-herbicida
vagas_com,2824536,Froneri,Jovem Aprendiz Finanças,Rio de Janeiro / RJ,-22.90642,-43.18223,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 22, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2824536/jovem-aprendiz-financas
vagas_com,2833344,Penso Tecnologia,Assistente de Marketing (SDR - Bdr),São Paulo / SP,-23.5475,-46.63611,,,,"{""electrical_engineering"": 0, ""computer_science"": 9, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 17, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833344/assistente-de-marketing-sdr-bdr
vagas_com,2833218,Rede Cidadã,Assistente Social,Congonhas / MG,-20.50525,-43.8588,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833218/assistente-social
vagas_com,2833932,GRAACC,Coordenador de Estudo,São Paulo / SP,-23.5475,-46.63611,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833932/coordenador-de-estudo
vagas_com,2834454,Rede Cidadã,Assistente Social,Ribeirão Preto / SP,-21.1775,-47.81028,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834454/assistente-social
vagas_com,2830718,Aprendiz,Jovem Aprendiz,Barueri / SP,-23.51056,-46.87611,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830718/jovem-aprendiz
vagas_com,2830923,Aprendiz,Jovem Aprendiz,Feira de Santana / BA,-12.26667,-38.96667,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830923/jovem-aprendiz
vagas_com,2830273,Aprendiz,Jovem Aprendiz,Sete Lagoas / MG,-19.46583,-44.24667,,,apprentice,"{""electrical_engineering"": 15, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830273/jovem-aprendiz
vagas_com,2815079,Aprendiz,Jovem Aprendiz,Ibiúna / SP,-23.65639,-47.2225,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2815079/jovem-aprendiz
vagas_com,2830250,Aprendiz,Jovem Aprendiz,Rio de Janeiro / RJ,-22.90642,-43.18223,,,apprentice,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830250/jovem-aprendiz
vagas_com,2832555,Aprendiz,Jovem Aprendiz,Belo Horizonte / MG,-19.92083,-43.93778,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832555/jovem-aprendiz
vagas_com,2830536,Aprendiz,Jovem Aprendiz,Araucária / PR,-25.59306,-49.41028,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830536/jovem-aprendiz
vagas_com,2830563,Aprendiz,Jovem Aprendiz,Porto Alegre / RS,-30.03283,-51.23019,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830563/jovem-aprendiz
vagas_com,2831800,Aprendiz,Jovem Aprendiz,Santana de Parnaíba / SP,-23.44417,-46.91778,,,apprentice,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2831800/jovem-aprendiz
vagas_com,2832976,Aprendiz,Jovem Aprendiz,de Recursos Humanos na região de Bodoquena/ MS para se,,,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 9, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832976/jovem-aprendiz
vagas_com,2834345,Aprendiz,Jovem Aprendiz,São Paulo / SP,-23.5475,-46.63611,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834345/jovem-aprendiz
vagas_com,2832378,Aprendiz,Jovem Aprendiz,Jundiaí / SP,-23.18639,-46.88417,Estágio,,internship; apprentice,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832378/jovem-aprendiz
vagas_com,2833235,Aprendiz,Jovem Aprendiz,Curitiba / PR,-25.42778,-49.27306,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 12, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833235/jovem-aprendiz
vagas_com,2833488,Aprendiz,Jovem Aprendiz,Gravataí / RS,-29.94218,-50.99278,Estágio,,internship; apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833488/jovem-aprendiz
vagas_com,2816108,Aprendiz,Jovem Aprendiz,Parauapebas / PA,-6.0675,-49.90222,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2816108/jovem-aprendiz
vagas_com,2833687,Aprendiz,Jovem Aprendiz,Maceió / AL,-9.66583,-35.73528,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833687/jovem-aprendiz
vagas_com,2833690,Aprendiz,Jovem Aprendiz,Aracaju / SE,-10.91111,-37.07167,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833690/jovem-aprendiz
vagas_com,2821218,Aprendiz,Jovem Aprendiz,Brasília / DF,-15.77972,-47.92972,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2821218/jovem-aprendiz
vagas_com,2834524,Aprendiz,Jovem Aprendiz,Salvador / BA,-12.97563,-38.49096,,,apprentice,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 12, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834524/jovem-aprendiz
vagas_com,2829064,Aprendiz,Jovem Aprendiz - Logística,Contagem / MG,-19.93167,-44.05361,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 22, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2829064/jovem-aprendiz-logistica
vagas_com,2830918,Aprendiz,Jovem Aprendiz | Pernambuco,Recife / PE,-8.05389,-34.88111,,,apprentice,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830918/jovem-aprendiz-pernambuco
vagas_com,2830172,Aprendiz,Jovem Aprendiz Administrativo,Araçariguama / SP,-23.43861,-47.06139,,,apprentice,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 12, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830172/jovem-aprendiz-administrativo
vagas_com,2830553,Aprendiz,Jovem Aprendiz de Planejamento,São Paulo / SP,-23.5475,-46.63611,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 17, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830553/jovem-aprendiz-de-planejamento
vagas_com,2830564,Aprendiz,Jovem Aprendiz - Logística,Mogi das Cruzes / SP,-23.52278,-46.18833,Estágio,,internship; apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 9, ""production_engineering"": 22, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830564/jovem-aprendiz-logistica
vagas_com,2831197,Aprendiz,Jovem Aprendiz | Bahia,Salvador / BA,-12.97563,-38.49096,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2831197/jovem-aprendiz-bahia
vagas_com,2831108,Jovem,533 - Jovem Aprendiz - Teleatendimento,Brasília / DF,-15.77972,-47.92972,,,apprentice,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2831108/533-jovem-aprendiz-teleatendimento
vagas_com,2832552,Aprendiz,Jovem Aprendiz Administrativo,Rio de Janeiro / RJ,-22.90642,-43.18223,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832552/jovem-aprendiz-administrativo
vagas_com,2824536,Aprendiz,Jovem Aprendiz Finanças,Rio de Janeiro / RJ,-22.90642,-43.18223,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 22, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2824536/jovem-aprendiz-financas
vagas_com,2832968,Aprendiz,Jovem Aprendiz Administrativo,São Paulo / SP,-23.5475,-46.63611,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832968/jovem-aprendiz-administrativo
vagas_com,2832526,Aprendiz,Jovem Aprendiz Marketing,Rio de Janeiro / RJ,-22.90642,-43.18223,,,apprentice,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 17, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832526/jovem-aprendiz-marketing
vagas_com,2833470,Aprendiz,Jovem Aprendiz Técnico,Barueri / SP,-23.51056,-46.87611,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833470/jovem-aprendiz-tecnico
vagas_com,2833588,Aprendiz,Jovem Aprendiz (Pcd),Rio de Janeiro / RJ,-22.90642,-43.18223,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833588/jovem-aprendiz-pcd
vagas_com,2833937,Aprendiz,Jovem Aprendiz Administrativo,Santo Ângelo / RS,-28.29917,-54.26306,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833937/jovem-aprendiz-administrativo
vagas_com,2833065,Grupo Tracker,Aprendiz,São Paulo / SP,-23.5475,-46.63611,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833065/aprendiz
vagas_com,2832438,de Produção,Aprendiz de Produção,Mogi das Cruzes / SP,-23.52278,-46.18833,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832438/aprendiz-de-producao
vagas_com,2832254,Administrativo,Aprendiz Administrativo,Campo Largo / PR,-25.45955,-49.53014,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832254/aprendiz-administrativo
vagas_com,2823529,Aprendiz,Banco de Talentos - Aprendiz,São Paulo / SP,-23.5475,-46.63611,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2823529/banco-de-talentos-aprendiz
vagas_com,2830541,Legal | Recepção,Aprendiz Legal | Recepção,São Paulo / SP,-23.5475,-46.63611,,,apprentice,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830541/aprendiz-legal-recepcao
vagas_com,2831108,Aprendiz,533 - Jovem Aprendiz - Teleatendimento,Brasília / DF,-15.77972,-47.92972,,,apprentice,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2831108/533-jovem-aprendiz-teleatendimento
vagas_com,2830797,Aperam,Estagiário RH Aperam Timóteo,Timóteo / MG,-19.58106,-42.64953,Estágio,,internship; research,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830797/estagiario-rh-aperam-timoteo
vagas_com,2821206,Marjan Farma,Analista de Novos Negócios Pl.,São Paulo / SP,-23.5475,-46.63611,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2821206/analista-de-novos-negocios-pl
vagas_com,2822083,Marjan Farma,Analista de Inovação Pl,São Paulo / SP,-23.5475,-46.63611,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2822083/analista-de-inovacao-pl
vagas_com,2834160,UNIJORGE,Coordenador de Curso,Salvador / BA,-12.97563,-38.49096,Estágio,,internship; research,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834160/coordenador-de-curso
vagas_com,2828643,Talent Group,11322 - Consultor de Processos (qualidade/Regulatório),"híbrido 3X e 2x Home-office, a empresa está sediada em Itú/SP.• Horário comercial das 09h as 18h.•",,,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 17, ""administration"": 9, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2828643/11322-consultor-de-processos-qualidade-regulatorio
vagas_com,2834078,Confidencial,Analista de Laboratório Jr Pcd - Hospital Heliópolis,São Paulo / SP,-23.5475,-46.63611,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 12, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834078/analista-de-laboratorio-jr-pcd-hospital-heliopolis
vagas_com,2833635,VEKTO ENGENHARIA,Estagiário de Geologia,Belo Horizonte / MG,-19.92083,-43.93778,Estágio,,internship; research,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833635/estagiario-de-geologia
vagas_com,2824147,Michelin,Estágio de Nível Superior,Rio de Janeiro / RJ,-22.90642,-43.18223,Estágio,,internship; research,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 15, ""administration"": 0, ""data_science"": 12}",https://www.vagas.com.br/vagas/v2824147/estagio-de-nivel-superior
vagas_com,2833678,EmpregaSaúde,Coordenador de Centro de Pesquisa Clínica,Uberaba / MG,-19.74833,-47.93194,,,research,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 9, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833678/coordenador-de-centro-de-pesquisa-clinica
vagas_com,2833597,Federação dos Centros de Serviços Escolares do Quebec,Professor(a) do Ensino Médio,São Paulo / SP,-23.5475,-46.63611,,,,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833597/professor-a-do-ensino-medio
vagas_com,2828618,Pesquisa,Estagio - Pesquisa e Desenvolvimento,Pouso Alegre / MG,-22.23,-45.93639,Estágio,,internship; research,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2828618/estagio-pesquisa-e-desenvolvimento
vagas_com,2833635,de Geologia,Estagiário de Geologia,Belo Horizonte / MG,-19.92083,-43.93778,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833635/estagiario-de-geologia
vagas_com,2832392,Administração,Estagiário Administração,Belo Horizonte / MG,-19.92083,-43.93778,Estágio,,internship,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 70, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832392/estagiario-administracao
vagas_com,2834436,em Contabilidade,Estágio em Contabilidade,São Paulo / SP,-23.5475,-46.63611,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2834436/estagio-em-contabilidade
vagas_com,2825121,(a) Saneamento,Estagiário (a) Saneamento,Barueri / SP,-23.51056,-46.87611,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 9, ""civil_engineering"": 12, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2825121/estagiario-a-saneamento
vagas_com,2825180,(a) de Treinamento de Vendas,Estagiário (a) de Treinamento de Vendas,São Paulo / SP,-23.5475,-46.63611,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 17, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2825180/estagiario-a-de-treinamento-de-vendas
vagas_com,2830496,em Assuntos Regulatórios,Estágio em Assuntos Regulatórios,São Paulo / SP,-23.5475,-46.63611,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830496/estagio-em-assuntos-regulatorios
vagas_com,2829967,em Administração Contratual,Estágio em Administração Contratual,Rio de Janeiro / RJ,-22.90642,-43.18223,Estágio,,internship,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 49, ""administration"": 70, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2829967/estagio-em-administracao-contratual
vagas_com,2834400,em Customer Experience,Estágio em Customer Experience,São Bernardo do Campo / SP,-23.69389,-46.565,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 49, ""administration"": 0, ""data_science"": 12}",https://www.vagas.com.br/vagas/v2834400/estagio-em-customer-experience
vagas_com,2830114,em Auditoria Interna,Estagio em Auditoria Interna,São Paulo / SP,-23.5475,-46.63611,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830114/estagio-em-auditoria-interna
vagas_com,2831394,em Auditoria Interna,Estagio em Auditoria Interna,Rio de Janeiro / RJ,-22.90642,-43.18223,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2831394/estagio-em-auditoria-interna
vagas_com,2814975,em Jurídico Trabalhista,Estágio em Jurídico Trabalhista,,,,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2814975/estagio-em-juridico-trabalhista
vagas_com,2829504,em Experiencia do Cliente,Estágio em Experiencia do Cliente,Belo Horizonte / MG,-19.92083,-43.93778,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2829504/estagio-em-experiencia-do-cliente
vagas_com,2833306,(a) Redação Monet,Estágiario (a) Redação Monet,São Paulo / SP,-23.5475,-46.63611,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2833306/estagiario-a-redacao-monet
vagas_com,2826541,– Excelência Operacional,Vaga de Estágio – Excelência Operacional,Americana / SP,-22.73917,-47.33139,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 58, ""civil_engineering"": 0, ""production_engineering"": 49, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2826541/vaga-de-estagio-excelencia-operacional
vagas_com,2825603,Planejamento Financeiro (FP&A),Estagiário Planejamento Financeiro (FP&A),Rio de Janeiro / RJ,-22.90642,-43.18223,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 66, ""administration"": 66, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2825603/estagiario-planejamento-financeiro-fp-a
vagas_com,2830107,em Telecomunicações (RF Analyst),Estágio em Telecomunicações (RF Analyst),Rio de Janeiro / RJ,-22.90642,-43.18223,Estágio,,internship,"{""electrical_engineering"": 71, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830107/estagio-em-telecomunicacoes-rf-analyst
vagas_com,2830506,White Martins,Estagiário de Novos Negócios - Barra da Tijuca/RJ,de Novos Negócios - Barra da Tijuca/RJ,,,Estágio,,internship,"{""electrical_engineering"": 9, ""computer_science"": 0, ""mechanical_engineering"": 0, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 0, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2830506/estagiario-de-novos-negocios-barra-da-tijuca-rj
vagas_com,2832335,em Hrbp (RH) | Reckitt Comercial,Estágio em Hrbp (RH) | Reckitt Comercial,São Paulo / SP,-23.5475,-46.63611,Estágio,,internship,"{""electrical_engineering"": 0, ""computer_science"": 0, ""mechanical_engineering"": 12, ""civil_engineering"": 0, ""production_engineering"": 0, ""administration"": 17, ""data_science"": 0}",https://www.vagas.com.br/vagas/v2832335/estagio-em-hrbp-rh-reckitt-comercial
